agency_id,route_color,route_id,route_long_name,route_short_name,route_text_color,route_type
3,0000ff,12604,K627 Salitre || H627 Alpes,HK627,ffffff,3
3,0000ff,12623,Est. Venecia ||  Boitá,G528,ffffff,3
3,0000ff,12633,H737 Portal Usme || H737 Bolonia,HH737,ffffff,3
3,0000ff,12653,Portal Suba,T55,ffffff,3
3,0000ff,12654,H719 Vereda el Hato || H719 Usme Centro,HH719,ffffff,3
3,0000ff,12657,A405 San Diego || F405 Camelia,FA405,ffffff,3
3,0000ff,12660,Pq. Central Bavaria,A134,ffffff,3
3,0000ff,12661,Pq. Central Bavaria Ciclovía,A134,ffffff,3
3,0000ff,12662,A164 Porciuncula || C164 Suba Tibabuyes,CA164,ffffff,3
3,0000ff,12663,B165 Unicentro || C165 Suba Rincon,CB165,ffffff,3
3,0000ff,12664,B165 Unicentro || C165 Suba Rincon,CB165,ffffff,3
3,0000ff,12665,Unicentro,B165,ffffff,3
3,0000ff,12666,Unicentro,B165,ffffff,3
3,0000ff,12667,B165 Unicentro || C165 Suba Rincon,CB165,ffffff,3
3,0000ff,12668,B165 Unicentro || C165 Suba Rincon,CB165,ffffff,3
3,0000ff,12671,Diana Turbay,H529,ffffff,3
3,0000ff,12672,Porvenir,G529,ffffff,3
3,0000ff,12673,Tierra Buena,291,ffffff,3
3,0000ff,12674,F918 Patio Bonito || B918 Terminal Norte,BF918,ffffff,3
3,0000ff,12680,G546 La Marlene || F546 Portal Américas,GF546,ffffff,3
3,0000ff,12681,Portal Américas,F546,ffffff,3
3,0000ff,12682,La Marlene,G546,ffffff,3
3,0000ff,12683,H645 Portal Sur || H645 Arborizadora Alta,HH645,ffffff,3
3,0000ff,12684,A410 Chicó Norte || F410 Tierra Buena,FA410,ffffff,3
3,0000ff,12685,A410 Chicó Norte || F410 Tierra Buena Ciclovía,FA410,ffffff,3
3,0000ff,12687,Chicó ||  Metrovivienda,593,ffffff,3
3,0000ff,12688,Chicó ||  Metrovivienda Ciclovía,593,ffffff,3
3,0000ff,12689,Aeropuerto ||  Bosa San Jose,927,ffffff,3
3,0000ff,12690,Metrovivienda,G509,ffffff,3
3,0000ff,12691,El Recreo,G157,ffffff,3
3,0000ff,12692,Tierra Buena,F401,ffffff,3
3,0000ff,12694,A518 Estación Héroes || G518 San Bernardino Potreritos,GA518,ffffff,3
3,0000ff,12696,Gaviotas ||  Metrovivienda,111,ffffff,3
3,0000ff,12698,Tihuaque ||  Patio Bonito,T30B,ffffff,3
3,0000ff,12713,Bosa Santa Fe,576,ffffff,3
3,0000ff,12714,Cantabria ||  Estación Calle 146,19-7,ffffff,3
3,0000ff,12715,Suba Corpas  ||  Bosa San Diego,94,ffffff,3
3,0000ff,12716,A547 Centro || G547 Bosa San Diego,GA547,ffffff,3
3,0000ff,12717,A532 Chapinero Central || G532 Metrovivienda,GA532,ffffff,3
3,0000ff,12718,A532 Chapinero Central || G532 Metrovivienda Ciclovía,GA532,ffffff,3
3,0000ff,12719,Engativá,576,ffffff,3
3,0000ff,12721,L219 La Roca || D219 Engativá Centro,DL219,ffffff,3
3,0000ff,12722,L219 La Roca || D219 Engativá Centro Ciclovía,DL219,ffffff,3
3,0000ff,12725,H639 Villa Mayor || H639 Arborizadora Alta,HH639,ffffff,3
3,0000ff,12727,Consuelo ||  Palmitas,7,ffffff,3
3,0000ff,12728,Consuelo ||  Palmitas,7,ffffff,3
3,0000ff,12729,Consuelo ||  Palmitas,7,ffffff,3
3,0000ff,12730,A213 Galerías || D213 Villa Teresita,DA213,ffffff,3
3,0000ff,12731,A213 Galerías || D213 Villa Teresita Ciclovía,DA213,ffffff,3
3,0000ff,12732,Paraíso ||  Patio Bonito,C201,ffffff,3
3,0000ff,12733,Paraíso ||  Patio Bonito,C201,ffffff,3
3,0000ff,12734,Paraíso ||  Patio Bonito,C201,ffffff,3
3,0000ff,12735,Patio Bonito,39,ffffff,3
3,0000ff,12736,Tierra Buena,953,ffffff,3
3,0000ff,12737,Tierra Buena,F408,ffffff,3
3,0000ff,12738,Engativa Centro,SE14,ffffff,3
3,0000ff,12739,Diana Turbay,SE14,ffffff,3
3,0000ff,12740,D212 Quirigua ||  D212 Engativá Centro,DD212,ffffff,3
3,0000ff,12741,Germania ||  Engativá,SE10,ffffff,3
3,0000ff,12742,Germania ||  Engativá Ciclovía,SE10,ffffff,3
3,0000ff,12743,F409 Est.Banderas || F409 Tierra Buena,FF409,ffffff,3
3,0000ff,12744,D212 Portal Calle 80 || D212 Engativá Centro,DD212,ffffff,3
3,0000ff,12745,F402 Est. Banderas || F402 Palmitas,FF402,ffffff,3
3,0000ff,12746,A218 Centro || D218 Engativà Centro,DA218,ffffff,3
3,0000ff,12747,L416 La Castaña || F416 Jazmin Occidental,FL416,ffffff,3
3,0000ff,12748,L533 Doña Liliana || G533 Metrovivienda,GL533,ffffff,3
3,0000ff,12749,Centro Internacional ||  Engativá,142,ffffff,3
3,0000ff,12750,A218 Centro || D218 Engativà Centro Ciclovía,DA218,ffffff,3
3,0000ff,12754,K903 Aeropuerto || B903 Verbenal,BK903,ffffff,3
3,0000ff,12756,Engativa ||  Unicentro,C25,ffffff,3
3,0000ff,12757,Engativa ||  Unicentro Ciclovía,C25,ffffff,3
3,0000ff,12758,B237 Unicentro || D237 Engativà Centro,BD237,ffffff,3
3,0000ff,12759,Chico Norte ||  Engativà,466,ffffff,3
3,0000ff,12760,Chico Norte ||  Engativà Ciclovía,466,ffffff,3
3,0000ff,12764,H811 Restrepo,LH811,ffffff,3
3,0000ff,12765,13-5 Est. 1 de Mayo,13-2,ffffff,3
3,0000ff,12766,Estación Av. 1 Mayo,13-4,ffffff,3
3,0000ff,12767,Estación Av. 1 Mayo,13-5,ffffff,3
3,0000ff,12774,Canada Güira ||  Engativà,740,ffffff,3
3,0000ff,12776,Mirandela ||  Engativà,402,ffffff,3
3,0000ff,12777,Providencia Alta,C101,ffffff,3
3,0000ff,12778,Sabana del Dorado,C101,ffffff,3
3,0000ff,12779,Sabana de Dorado,806,ffffff,3
3,0000ff,12780,Providencia Alta,806,ffffff,3
3,0000ff,12781,D122 Alkosto KR 68 || C122 Aures II,CD122,ffffff,3
3,0000ff,12782,D122 Alkosto KR 68 || C122 Aures II Ciclovía,CD122,ffffff,3
3,0000ff,12783,Lourdes ||  Engativá,E25,ffffff,3
3,0000ff,12784,Lourdes ||  Engativá Ciclovía,E25,ffffff,3
3,0000ff,12785,Engativá,539,ffffff,3
3,0000ff,12786,El Uval,539,ffffff,3
3,0000ff,12787,B906 Toberin || D906 Villa Gladys,BD906,ffffff,3
3,0000ff,12788,Mirandela ||  Villa Gladys,442,ffffff,3
3,0000ff,12789,Engativá,577,ffffff,3
3,0000ff,12790,Diana Turbay,577,ffffff,3
3,0000ff,12791,Metrovivienda,G208,ffffff,3
3,0000ff,12792,Puente de Guadua,D208,ffffff,3
3,0000ff,12793,B217 Unicentro || D217 Sabanas del Dorado,DB217,ffffff,3
3,0000ff,12794,K502 Aeropuerto  || G502 Villa del Río,GK502,ffffff,3
3,0000ff,12795,Nueva Roma ||  Portal Sur,TC14,ffffff,3
3,0000ff,12797,La Estrellita,330,ffffff,3
3,0000ff,12798,La Estrellita,330,ffffff,3
3,0000ff,12800,H116 San Carlos || C116 Fontanar del Rio,CH116,ffffff,3
3,0000ff,12801,Favidi ||  Estación Banderas,F423,ffffff,3
3,0000ff,12803,Chapinero ||  Bosa San Diego,C15,ffffff,3
3,0000ff,12804,A506 Galerías || G506 Catalina II,GA506,ffffff,3
3,0000ff,12805,A506 Galerías || G506 Catalina II Ciclovía,GA506,ffffff,3
3,0000ff,12828,A541 Chapinero || G541 Bosa Centro,GA541,ffffff,3
3,0000ff,12829,A541 Chapinero || G541 Bosa Centro Ciclovía,GA541,ffffff,3
3,0000ff,12834,L602 Los Laches || H602  Galicia,HL602,ffffff,3
3,0000ff,12838,A520 Est. Las Nieves || G520 Bosa San Diego,GA520,ffffff,3
3,0000ff,12844,Teusaquillo ||  Mochuelo Bajo,796A,ffffff,3
3,0000ff,12845,A018 Est. Comuneros || G018 Centro Mayor,AG018,ffffff,3
3,0000ff,12846,A520 Est. Las Nieves || G520 Bosa San Diego Ciclovía,GA520,ffffff,3
3,0000ff,12852,H209 Galicia || D209 Villa Teresita,DH209,ffffff,3
3,0000ff,12853,Diana Turbay,39,ffffff,3
3,0000ff,12854,Fiscala Alta,953,ffffff,3
3,0000ff,12856,L307 La Castaña || K307 El Recodo,KL307,ffffff,3
3,0000ff,12861,B162 San Cristóbal Norte || C162 Villa Gloria,CB162,ffffff,3
3,0000ff,12863,A680 Las Aguas AM || H680 Isla del Sol AM,HA680,ffffff,3
3,0000ff,12864,A680 Las Aguas PM || H680 Isla del Sol PM,HA680,ffffff,3
3,0000ff,12869,Libertadores ||  San Bernardino Potreritos,117,ffffff,3
3,0000ff,12870,Pontevedra ||  San Bernardino,607A,ffffff,3
3,0000ff,12882,Suba Gaitana,C155,ffffff,3
3,0000ff,12883,Cerros de Oriente,H733,ffffff,3
3,0000ff,12884,A620 San Diego || H620 La Estancia,HA620,ffffff,3
3,0000ff,12887,A587 Teusaquillo || G587 Parques de Bogota,GA587,ffffff,3
3,0000ff,12897,San Pablo Jericó ||  Portal ElDorado,TC6,ffffff,3
3,0000ff,12898,Portal ElDorado,TC6,ffffff,3
3,0000ff,12899,San Pablo Jericó,TC6,ffffff,3
3,0000ff,12902,A642 Porciúncula || H642 Rincon de Venecia,HA642,ffffff,3
3,0000ff,12903,A642 Porciuncula || H642 Rincón de Venecia Ciclovía,HA642,ffffff,3
3,0000ff,12908,Centro,A302,ffffff,3
3,0000ff,12909,Centro,A302,ffffff,3
3,0000ff,12921,A319 Centro Andino || K319 Fontibon Brisas,KA319,ffffff,3
3,0000ff,12922,A319 Centro Andino || K319 Fontibon Brisas Ciclovía,KA319,ffffff,3
3,0000ff,12923,Suba Tibabuyes,C321,ffffff,3
3,0000ff,12924,Fontibon Brisas,K321,ffffff,3
3,0000ff,12925,Cerros de Oriente,H322,ffffff,3
3,0000ff,12926,Fontibon Brisas,K322,ffffff,3
3,0000ff,12927,Fontibon Brisas Ciclovía,K322,ffffff,3
3,0000ff,12934,K812 Terminal Salitre || L812 Villa del cerro,LK812,ffffff,3
3,0000ff,12935,K812 Terminal Salitre || L812 Villa del Cerro Ciclovía,LK812,ffffff,3
3,0000ff,12937,Estación Bicentenario ||  Las Cruces,14-1,ffffff,3
3,0000ff,12938,Moralba,L312,ffffff,3
3,0000ff,12939,Fontibon Brisas,K312,ffffff,3
3,0000ff,12940,La María ||  Bicentenario,15-5,ffffff,3
3,0000ff,12941,La María ||  Bicentenario Ciclovía,15-5,ffffff,3
3,0000ff,12942,El Recodo,K302,ffffff,3
3,0000ff,12943,A324 La Perseverancia || K324 Fontibon Brisas,KA324,ffffff,3
3,0000ff,12944,San Martín de Loba,L329,ffffff,3
3,0000ff,12945,Fontibon Brisas,K329,ffffff,3
3,0000ff,12948,Terminal Norte,E44,ffffff,3
3,0000ff,12949,Terminal Norte,661,ffffff,3
3,0000ff,12950,Usme Centro,H907,ffffff,3
3,0000ff,12951,Terminal Norte,B907,ffffff,3
3,0000ff,12952,Usme Centro Ciclovía,H907,ffffff,3
3,0000ff,12953,Terminal Norte Ciclovía,B907,ffffff,3
3,0000ff,12954,El Codito,B314,ffffff,3
3,0000ff,12955,Fontibón Brisas,K314,ffffff,3
3,0000ff,12956,El Uval,H318,ffffff,3
3,0000ff,12957,Fontibón Brisas,K318,ffffff,3
3,0000ff,12958,El Dorado Laches,L325,ffffff,3
3,0000ff,12959,Fontibón Brisas,K325,ffffff,3
3,0000ff,12960,Nueva Delhi,L331,ffffff,3
3,0000ff,12962,Fontibón Brisas,K331,ffffff,3
3,0000ff,12963,Calle 222,B902,ffffff,3
3,0000ff,12964,B902 Calle 170 || G902 Metrovivienda,BG902,ffffff,3
3,0000ff,12965,A606 Chico Norte || H606 San Joaquín,HA606,ffffff,3
3,0000ff,12966,Calle 197,B902,ffffff,3
3,0000ff,12969,Metrovivienda,G137,ffffff,3
3,0000ff,12972,Bosa Santa Fe ||  Arabia,P44,ffffff,3
3,0000ff,12973,K505 Corferias || G505 Bosa San Diego Ciclovía,GK505,ffffff,3
3,0000ff,12977,Colina-Calle 153 ||  Bosa San José,E16A,ffffff,3
3,0000ff,12979,H622 La Fiscala || H622 Rincon De Venecia,HH622,ffffff,3
3,0000ff,12982,Chapinero ||  Bosa San Diego Ciclovía,C15,ffffff,3
3,0000ff,12983,Paloquemao ||  Altos de Zuque,114A,ffffff,3
3,0000ff,12995,A520 Est.Las Nieves || G520 Bosa San Diego,GA520,ffffff,3
3,0000ff,13005,A680 Las Aguas AM || H680 Isla del Sol AM,HA680,ffffff,3
3,0000ff,13006,A680 Las Aguas PM || H680 Isla del Sol PM,HA680,ffffff,3
3,0000ff,13013,Consuelo ||  Palmitas,7,ffffff,3
3,0000ff,13014,Consuelo ||  Palmitas,7,ffffff,3
3,0000ff,13015,Consuelo ||  Palmitas,7,ffffff,3
3,0000ff,13016,Paraíso ||  Patio Bonito,C201,ffffff,3
3,0000ff,13019,Paraíso ||  Patio Bonito,C201,ffffff,3
3,0000ff,13020,Paraíso ||  Patio Bonito,C201,ffffff,3
3,0000ff,13022,A611 Est. Calle 100 || H611 Santo Domingo,HA611,ffffff,3
3,0000ff,13023,F603 Corabastos || H603 Santo Domingo,HF603,ffffff,3
3,0000ff,13025,Calle 153 ||  Bosa San José,634,ffffff,3
4,0000ff,10783,A915 Porciúncula || B915 Toberin,BA915,ffffff,3
4,0000ff,10784,Porciúncula,A915,ffffff,3
4,0000ff,10786,Toberin,B915,ffffff,3
4,0000ff,12489,Est. Terminal Norte ||  Germania,18-3,ffffff,3
4,0000ff,12490,Est. Terminal Norte ||  Germania Ciclovía,18-3,ffffff,3
4,0000ff,12491,Est. Terminal Norte ||  Germania Ciclovía,18-3,ffffff,3
4,0000ff,12492,Est. Terminal Norte ||  Germania Ciclovía,18-3,ffffff,3
4,0000ff,12493,Est. Terminal Norte  ||  Germania,18-3,ffffff,3
4,0000ff,12695,Estación Mazurén  ||  Estación Mazurén,B926,ffffff,3
5,0000ff,10753,Cerro Norte ||  AK 7 CL 163,18-9,ffffff,3
5,0000ff,11518,San Cristobal Norte ||  Soratama,18-7,ffffff,3
5,0000ff,12523,Unicentro ||  Unicerros,18-11,ffffff,3
5,0000ff,12524,Unicentro ||  Unicerros,18-11,ffffff,3
6,00ff00,11488,K86 Aeropuerto El Dorado || K86 Portal Eldorado Ciclovía,M86-K86,ffffff,3
6,00ff00,12114,M86 KR 7 CLL 116 || K86  Portal ElDorado,MK86,ffffff,3
6,00ff00,12116,KR 7 CLL 116 || K86 Portal ElDorado,M86,ffffff,3
6,00ff00,12118,M86 KR 7 CLL 116 || K86 Portal ElDorado,MK86,ffffff,3
6,00ff00,12120,KR 7 CLL 116 || K86 Portal ElDorado Ciclovía,M86,ffffff,3
6,00ff00,12297,M82 CLL134 KR 7 || L82  Portal 20 de Julio,ML82,ffffff,3
6,00ff00,12298,CLL134 KR 7,M82,ffffff,3
6,00ff00,12299,CLL134 KR 7 || L82 Portal 20 de Julio,M82,ffffff,3
6,00ff00,12300,CLL134 KR 7,M82,ffffff,3
6,00ff00,12466,CLL134 KR 7 || L82 Portal 20 de Julio Ciclovía,M82,ffffff,3
6,00ff00,12771,P85 AV 68 Calle 9 || M85 Museo Nacional,P85-M85,ffffff,3
6,00ff00,12772,P85 AV 68 Calle 9 || M85 Museo Nacional Ciclovía,P85-M85,ffffff,3
6,00ff00,12773,P85 AV 68 Calle 9 || M85 Museo Nacional,P85-M85,ffffff,3
6,00ff00,12775,KR 7 CLL 116,M86,ffffff,3
6,00ff00,12980,AV CL80 KR114,D81,ffffff,3
6,00ff00,12981,Portal 20 de Julio,L81,ffffff,3
6,00ff00,12984,M84 KR 7 CLL 73 || C84 Av. Suba K114 D,MC84,ffffff,3
6,00ff00,12985,AV CL80 KR114 Ciclovía,D81,ffffff,3
6,00ff00,12986,Portal 20 de Julio Ciclovía,L81,ffffff,3
6,00ff00,12987,AV CL80 KR114,D81,ffffff,3
6,00ff00,12988,Portal 20 de Julio,L81,ffffff,3
6,00ff00,12989,KR 7 CLL 116 || K86 Portal ElDorado Ciclovía,M86,ffffff,3
6,00ff00,12990,KR 7 CLL 116 || K86 Portal ElDorado Ciclovía,M86,ffffff,3
6,00ff00,12991,CLL134 KR 7 || L82 Portal 20 de Julio Ciclovía,M82,ffffff,3
6,00ff00,12992,M82 CLL134 KR 7 || L82 Portal 20 de Julio Ciclovía,M82-L82,ffffff,3
6,00ff00,12994,M86 KR 7 CLL 116 || K86 Portal ElDorado,MK86,ffffff,3
7,e30613,C_1,Tunal || Mirador del Paraiso,CABLE,ffffff,6
